dataset_id,cell_count,unique_cell_types,tissues,diseases,tissue_general_query
b4f2c50e-080f-4d37-aa21-911d2273b0da,0,0,,,blood;brain;intestine;kidney;liver;lung
b550fd94-97e0-42e2-90f7-7434781ea2f8,9515,7,liver,normal,blood;brain;intestine;kidney;liver;lung
b617ee1b-f8c8-4de9-b82b-e803ab93550d,71333,11,blood;liver;lung,liver cancer;lung cancer;normal,blood;brain;intestine;kidney;liver;lung
b61a921b-7fa3-4b42-b455-aaaf32447920,21144,43,lung,normal,blood;brain;intestine;kidney;liver;lung
b6203114-e133-458a-aed5-eed1028378b4,0,0,,,blood;brain;intestine;kidney;liver;lung
b62f728b-a7eb-4889-8162-b3d457de93b9,0,0,,,blood;brain;intestine;kidney;liver;lung
b693123e-95e6-4331-8b50-f367489a767e,0,0,,,blood;brain;intestine;kidney;liver;lung
b6b5ea88-e092-46e4-b9c5-e93b52d5c195,0,0,,,blood;brain;intestine;kidney;liver;lung
b6e502d7-0d07-408e-a291-91b63af0a40a,3934,1,brain,normal,blood;brain;intestine;kidney;liver;lung
b6ee0939-b5b9-4e03-9d69-96fb6bf5d434,0,0,,,blood;brain;intestine;kidney;liver;lung
b74100ea-1a1a-486a-9cad-70ae44150935,0,0,,,blood;brain;intestine;kidney;liver;lung
b7efc0ba-9136-4f3f-adb2-d07849e59a3d,0,0,,,blood;brain;intestine;kidney;liver;lung
b806712d-18b0-454c-a0fe-9909159e07c7,0,0,,,blood;brain;intestine;kidney;liver;lung
b8681124-aabf-4904-b9c9-66d834bf5bba,0,0,,,blood;brain;intestine;kidney;liver;lung
b8920ef5-7d22-497b-abca-a7a9eb76d79a,0,0,,,blood;brain;intestine;kidney;liver;lung
b89f6f68-c599-4850-a570-5f1992dbb5ad,0,0,,,blood;brain;intestine;kidney;liver;lung
b90d4a42-714c-4590-b548-6e75e6c081e8,0,0,,,blood;brain;intestine;kidney;liver;lung
b94e3bdf-a385-49cc-b312-7a63cc28b77a,0,0,,,blood;brain;intestine;kidney;liver;lung
bab7432a-5cfe-45ea-928c-422d03c45cdd,0,0,,,blood;brain;intestine;kidney;liver;lung
babbf9f3-f482-45a5-ba76-c41f4c2f503e,0,0,,,blood;brain;intestine;kidney;liver;lung
bac09168-940b-4b11-8d55-b4955f80b98d,0,0,,,blood;brain;intestine;kidney;liver;lung
bad6524a-f122-4e9f-927c-cc7776674d5e,0,0,,,blood;brain;intestine;kidney;liver;lung
bb0818d3-474e-44f4-a82a-169f3c62c94c,0,0,,,blood;brain;intestine;kidney;liver;lung
bb78adbb-1428-4468-bad0-63602bb974e9,0,0,,,blood;brain;intestine;kidney;liver;lung
bbd16004-09e8-4b6c-b465-73ff83a52837,0,0,,,blood;brain;intestine;kidney;liver;lung
bc260987-8ee5-4b6e-8773-72805166b3f7,0,0,,,blood;brain;intestine;kidney;liver;lung
bc2a7b3d-f04e-477e-96c9-9d5367d5425c,0,0,,,blood;brain;intestine;kidney;liver;lung
bc7260e0-54cf-4b0b-823d-93f5b850f757,0,0,,,blood;brain;intestine;kidney;liver;lung
bd3e3487-c1e6-4298-b9de-8bdcf3f938d7,0,0,,,blood;brain;intestine;kidney;liver;lung
bd65a70f-b274-4133-b9dd-0d1431b6af34,163448,18,blood;kidney,clear cell renal carcinoma,blood;brain;intestine;kidney;liver;lung
bd6b68e8-179a-42f0-9bde-b4fdf7d34dd1,0,0,,,blood;brain;intestine;kidney;liver;lung
bdacc907-7c26-419f-8808-969eab3ca2e8,0,0,,,blood;brain;intestine;kidney;liver;lung
bdb26abd-f4ba-4ea3-8862-c2340e7a4f55,0,0,,,blood;brain;intestine;kidney;liver;lung
bdc7e498-c27d-4156-a342-8653e87001fb,0,0,,,blood;brain;intestine;kidney;liver;lung
bdd109f1-ca27-45dc-bb9f-473008449428,0,0,,,blood;brain;intestine;kidney;liver;lung
bdf69f8d-5a96-4d6f-a9f5-9ee0e33597b7,0,0,,,blood;brain;intestine;kidney;liver;lung
be35c935-ee4f-475c-9d3c-97630d59a735,0,0,,,blood;brain;intestine;kidney;liver;lung
be39785b-67cb-4177-be19-a40ee3747e45,20509,9,kidney,clear cell renal carcinoma,blood;brain;intestine;kidney;liver;lung
be401db3-d732-408a-b0c4-71af0458b8ab,0,0,,,blood;brain;intestine;kidney;liver;lung
be41a86a-b606-4b1c-8055-32f334898775,0,0,,,blood;brain;intestine;kidney;liver;lung
be884a28-0eac-4eca-9c23-1294a93cf56e,0,0,,,blood;brain;intestine;kidney;liver;lung
bf176af2-4432-4391-9b35-e21bd86ca4f8,0,0,,,blood;brain;intestine;kidney;liver;lung
bfbd9097-65a2-4019-aff3-f875aca51952,0,0,,,blood;brain;intestine;kidney;liver;lung
bfd542a3-919c-4216-a314-322f2520d46c,0,0,,,blood;brain;intestine;kidney;liver;lung
c05e6940-729c-47bd-a2a6-6ce3730c4919,0,0,,,blood;brain;intestine;kidney;liver;lung
c05fb583-eb2f-4e3a-8e74-f9bd6414e418,0,0,,,blood;brain;intestine;kidney;liver;lung
c0fb0d06-225b-4611-b802-d2f34b438a29,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
c19275f5-739e-4796-ad5d-b0830b760db1,0,0,,,blood;brain;intestine;kidney;liver;lung
c202b243-1aa1-4b16-bc9a-b36241f3b1e3,0,0,,,blood;brain;intestine;kidney;liver;lung
c2876b1b-06d8-4d96-a56b-5304f815b99a,0,0,,,blood;brain;intestine;kidney;liver;lung
c2a461b1-0c15-4047-9fcb-1f966fe55100,97499,26,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,0,0,,,blood;brain;intestine;kidney;liver;lung
c3431f48-81bd-4d7b-9045-e43be7645883,0,0,,,blood;brain;intestine;kidney;liver;lung
c35a95de-e54c-46c0-855f-984f21163279,0,0,,,blood;brain;intestine;kidney;liver;lung
c3aa4f95-7a18-4a7d-8dd8-ca324d714363,0,0,,,blood;brain;intestine;kidney;liver;lung
c3d381b2-3104-444e-8ad5-d3524407bbb6,0,0,,,blood;brain;intestine;kidney;liver;lung
c3fe3c1e-5bf8-4678-b74a-79899243ad41,0,0,,,blood;brain;intestine;kidney;liver;lung
c42c8ad3-9761-49e5-b9bf-ee8ebd50416f,0,0,,,blood;brain;intestine;kidney;liver;lung
c4b03352-af8d-492a-8d6b-40f304e0a122,0,0,,,blood;brain;intestine;kidney;liver;lung
c4dd26a8-d956-4bee-a233-44b573f2ce27,0,0,,,blood;brain;intestine;kidney;liver;lung
c52de62a-058d-4d78-a464-bdf552378f43,0,0,,,blood;brain;intestine;kidney;liver;lung
c54c9659-1b6b-4d4a-96f0-7dc987410f2d,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
c5cfa2b7-abb1-4a50-908f-707b54ca606b,0,0,,,blood;brain;intestine;kidney;liver;lung
c5d88abe-f23a-45fa-a534-788985e93dad,0,0,,,blood;brain;intestine;kidney;liver;lung
c6413315-7158-46c5-a5fd-7228385694f1,0,0,,,blood;brain;intestine;kidney;liver;lung
c76098ba-eed3-45b1-98f2-96fcac55ed18,0,0,,,blood;brain;intestine;kidney;liver;lung
c7775e88-49bf-4ba2-a03b-93f00447c958,647366,46,blood,COVID-19;normal;respiratory system disorder,blood;brain;intestine;kidney;liver;lung
c7856243-c59a-4b70-8ce7-25b94c2d9da1,0,0,,,blood;brain;intestine;kidney;liver;lung
c7d0def0-2dcd-4111-902b-67e6baeac119,0,0,,,blood;brain;intestine;kidney;liver;lung
c838aec3-03ef-4398-b882-0e3912abfff0,1265624,32,blood,normal,blood;brain;intestine;kidney;liver;lung
c874f155-9bf9-4928-b821-f52c876b3e48,4603,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
c888b684-6c51-431f-972a-6c963044cef0,0,0,,,blood;brain;intestine;kidney;liver;lung
c893ddc3-f25b-45e2-8c9e-155918b4261c,0,0,,,blood;brain;intestine;kidney;liver;lung
c8d40d53-387b-48f2-9f89-72bfdb9c7c9f,0,0,,,blood;brain;intestine;kidney;liver;lung
c8f83821-a242-4ed7-86e9-7da077f5d348,0,0,,,blood;brain;intestine;kidney;liver;lung
ca20e2ac-5676-4158-b5d0-0c2b15898b19,0,0,,,blood;brain;intestine;kidney;liver;lung
ca46ffe6-0a26-4d8d-82fa-81722daf1102,0,0,,,blood;brain;intestine;kidney;liver;lung
cab0bc48-744c-461b-aaf4-7bf2cb7af00d,5080,7,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
cac02b79-9f54-4668-9235-60d3b76a4197,0,0,,,blood;brain;intestine;kidney;liver;lung
caf8670f-e647-4f0c-bfba-163aa84ce602,0,0,,,blood;brain;intestine;kidney;liver;lung
cb252df6-6e49-4553-abd1-495a00006fb1,0,0,,,blood;brain;intestine;kidney;liver;lung
cbd3d76b-eec6-42e5-a8fb-71dc825e2a74,0,0,,,blood;brain;intestine;kidney;liver;lung
cbec7853-d996-4493-bbf8-5d82857a4e51,0,0,,,blood;brain;intestine;kidney;liver;lung
cc47b200-9c67-452f-990c-f84d3b33b990,0,0,,,blood;brain;intestine;kidney;liver;lung
ccfdcad0-7104-46b9-addf-fd66a2a15907,0,0,,,blood;brain;intestine;kidney;liver;lung
cd2f23c1-aef1-48ae-8eb4-0bcf124e567d,0,0,,,blood;brain;intestine;kidney;liver;lung
cd4c96bb-ad66-4e83-ba9e-a7df8790eb12,0,0,,,blood;brain;intestine;kidney;liver;lung
cd6398a9-c0af-4467-9091-c536866535bd,0,0,,,blood;brain;intestine;kidney;liver;lung
cd77258f-b08b-4c89-b93f-6e6f146b1a4d,0,0,,,blood;brain;intestine;kidney;liver;lung
cda2c8cd-be1c-42e5-b2cd-162caa1c4ce7,0,0,,,blood;brain;intestine;kidney;liver;lung
cda48edf-331d-4ada-96ea-104ccb3147dd,0,0,,,blood;brain;intestine;kidney;liver;lung
cdefb878-7f00-4b9d-9eda-b3652cfac0c8,0,0,,,blood;brain;intestine;kidney;liver;lung
ce009dc1-ac57-4386-b72f-5c575701c253,0,0,,,blood;brain;intestine;kidney;liver;lung
ce5132bd-7600-4299-bb2c-2b00d409170f,0,0,,,blood;brain;intestine;kidney;liver;lung
cec9f9a5-8832-437d-99af-fb8237cde54b,0,0,,,blood;brain;intestine;kidney;liver;lung
cee11228-9f0b-4e57-afe2-cfe15ee56312,0,0,,,blood;brain;intestine;kidney;liver;lung
cee9b331-3ba0-4461-8bbd-867819d9fc0a,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
cf83c98a-3791-4537-bbde-a719f6d73c13,128588,17,blood,B-cell acute lymphoblastic leukemia,blood;brain;intestine;kidney;liver;lung
cfa3c355-ee77-4fc8-9a00-78e61d23024c,0,0,,,blood;brain;intestine;kidney;liver;lung
cfa755c1-48c5-4336-94f4-aa95eca4fbd5,0,0,,,blood;brain;intestine;kidney;liver;lung
cfcec0ab-909c-4334-9683-b275e0b4dcc0,0,0,,,blood;brain;intestine;kidney;liver;lung
cff99df2-4904-44f7-9173-ff837f95606e,0,0,,,blood;brain;intestine;kidney;liver;lung
d01c9dff-abd1-4825-bf30-2eb2ba74597e,0,0,,,blood;brain;intestine;kidney;liver;lung
d02287f3-408b-438d-9131-999e460cbd0e,0,0,,,blood;brain;intestine;kidney;liver;lung
d0c12af4-c0e4-4c7b-873a-70752b449689,0,0,,,blood;brain;intestine;kidney;liver;lung
d0ea3ec4-0f3b-4649-9146-1c0b5f303a55,0,0,,,blood;brain;intestine;kidney;liver;lung
d1207c81-7309-43a7-a5a0-f4283670b62b,0,0,,,blood;brain;intestine;kidney;liver;lung
d18736c3-6292-4379-919a-d6d973204c87,108717,15,blood,normal;rheumatoid arthritis,blood;brain;intestine;kidney;liver;lung
d1cbed97-d88f-4954-8925-13302fe30b39,0,0,,,blood;brain;intestine;kidney;liver;lung
d224c8e0-c28e-4360-9e42-b3977cd83f9f,0,0,,,blood;brain;intestine;kidney;liver;lung
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,0,0,,,blood;brain;intestine;kidney;liver;lung
d288b10a-643e-44bd-b451-96e9588b2ee5,0,0,,,blood;brain;intestine;kidney;liver;lung
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,0,0,,,blood;brain;intestine;kidney;liver;lung
d2bc2703-a9b5-4949-b85d-61da7b9961b1,0,0,,,blood;brain;intestine;kidney;liver;lung
d2fc9880-e6d3-4922-af5c-61f4f517adfa,0,0,,,blood;brain;intestine;kidney;liver;lung
d319af7f-be2e-441e-8caa-3b8a88480e89,0,0,,,blood;brain;intestine;kidney;liver;lung
d3566d6a-a455-4a15-980f-45eb29114cab,7145,30,blood,normal,blood;brain;intestine;kidney;liver;lung
d3a83885-5198-4b04-8314-b753b66ef9a8,0,0,,,blood;brain;intestine;kidney;liver;lung
d3cb449b-c2b1-4b50-a7f1-21203535fe61,0,0,,,blood;brain;intestine;kidney;liver;lung
d3d4baff-d142-4f13-acc6-96a4ef6a3e95,0,0,,,blood;brain;intestine;kidney;liver;lung
d41f45c1-1b7b-4573-a998-ac5c5acb1647,82991,8,lung,lung adenocarcinoma,blood;brain;intestine;kidney;liver;lung
d42cadbf-b907-49dc-9565-fedba8fccedc,0,0,,,blood;brain;intestine;kidney;liver;lung
d45aca3a-ddb8-4185-a462-eff1e0c7af2e,0,0,,,blood;brain;intestine;kidney;liver;lung
d4cfefa0-3a35-44eb-b848-d7a725b481e7,0,0,,,blood;brain;intestine;kidney;liver;lung
d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,0,0,,,blood;brain;intestine;kidney;liver;lung
d5452b83-7c3d-4d7c-ab7a-c7fece7196c5,0,0,,,blood;brain;intestine;kidney;liver;lung
d567b692-c374-4628-a508-8008f6778f22,0,0,,,blood;brain;intestine;kidney;liver;lung
d582f63a-3c88-4e38-8cd3-8682dbe40f64,0,0,,,blood;brain;intestine;kidney;liver;lung
d5a2d011-3765-4dad-ac36-3fff087589fe,8093,1,brain,normal,blood;brain;intestine;kidney;liver;lung
d5c67a4e-a8d9-456d-a273-fa01adb1b308,0,0,,,blood;brain;intestine;kidney;liver;lung
d6505c89-c43d-4c28-8c4f-7351a5fd5528,0,0,,,blood;brain;intestine;kidney;liver;lung
d661aeb3-5bf7-497d-832f-2399a1ef9b63,0,0,,,blood;brain;intestine;kidney;liver;lung
d68a8b48-abf0-4bd5-8834-155d34ec448a,0,0,,,blood;brain;intestine;kidney;liver;lung
d6a5b240-cc8f-45c1-ad36-2fc291e15e8e,0,0,,,blood;brain;intestine;kidney;liver;lung
d6dfdef1-406d-4efb-808c-3c5eddbfe0cb,7443,9,intestine,colon sessile serrated adenoma/polyp;normal;tubular adenoma,blood;brain;intestine;kidney;liver;lung
d7476ae2-e320-4703-8304-da5c42627e71,0,0,,,blood;brain;intestine;kidney;liver;lung
d77ec7d6-ef2e-49d6-9e79-05b7f8881484,0,0,,,blood;brain;intestine;kidney;liver;lung
d7cff847-6403-44a6-ad8a-2f5a783639dd,0,0,,,blood;brain;intestine;kidney;liver;lung
d7d7e89c-c93a-422d-8958-9b4a90b69558,16901,15,blood,common variable immunodeficiency;normal,blood;brain;intestine;kidney;liver;lung
d7dcfd8f-2ee7-4385-b9ac-e074c23ed190,27197,24,kidney,normal,blood;brain;intestine;kidney;liver;lung
d7f5d8d0-6150-48d7-b094-c34286ad11a1,1718915,61,brain,normal,blood;brain;intestine;kidney;liver;lung
d86edd6a-4b5d-437a-ad80-1fd976a5e23a,0,0,,,blood;brain;intestine;kidney;liver;lung
d8732da6-8d1d-42d9-b625-f2416c30054b,0,0,,,blood;brain;intestine;kidney;liver;lung
d87f3f91-dca4-494b-8993-c4e3008a8fa5,0,0,,,blood;brain;intestine;kidney;liver;lung
d8da613f-e681-4c69-b463-e94f5e66847f,0,0,,,blood;brain;intestine;kidney;liver;lung
d95ab381-2b7c-4885-b168-0097ed4e397f,0,0,,,blood;brain;intestine;kidney;liver;lung
d967b47c-a9e6-4337-b2f4-977f690cb67f,0,0,,,blood;brain;intestine;kidney;liver;lung
d973ea15-3722-4bc8-a0e8-1d956d26e203,0,0,,,blood;brain;intestine;kidney;liver;lung
d9b4bc69-ed90-4f5f-99b2-61b0681ba436,0,0,,,blood;brain;intestine;kidney;liver;lung
d9f3a82c-24bb-4277-b715-8ec92a33dd32,495763,9,blood,hematologic disorder;myelodysplastic syndrome;myelodysplastic/myeloproliferative disease;normal,blood;brain;intestine;kidney;liver;lung
da684768-fb01-455b-9f0f-b63a3e2f844f,0,0,,,blood;brain;intestine;kidney;liver;lung
dade16db-a38b-41f5-95c8-7ec0238d17fc,0,0,,,blood;brain;intestine;kidney;liver;lung
db0752b9-f20e-40b8-8997-992f3ae0bb2e,0,0,,,blood;brain;intestine;kidney;liver;lung
db1d2c1b-2ee1-45d5-9d53-69a327cd77e6,0,0,,,blood;brain;intestine;kidney;liver;lung
db59611b-42de-4035-93aa-1ed39f38b467,11574,9,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
dbf0bd35-87f8-4b25-bc90-a3c54f379907,0,0,,,blood;brain;intestine;kidney;liver;lung
dc30c3ec-46d6-4cd8-8ec1-b544a3d0f503,17799,11,brain,multiple sclerosis;normal,blood;brain;intestine;kidney;liver;lung
dc6b1e06-3880-43f6-8de8-ef9cb5e7ef5e,0,0,,,blood;brain;intestine;kidney;liver;lung
dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,0,0,,,blood;brain;intestine;kidney;liver;lung
dd03ce70-3243-4c96-9561-330cc461e4d7,0,0,,,blood;brain;intestine;kidney;liver;lung
ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,29432,12,liver,normal,blood;brain;intestine;kidney;liver;lung
de104f7e-14fa-4795-bd19-b5ee2c1563e0,0,0,,,blood;brain;intestine;kidney;liver;lung
de17ac25-550a-4018-be75-bbb485a0636e,0,0,,,blood;brain;intestine;kidney;liver;lung
de2c780c-1747-40bd-9ccf-9588ec186cee,59572,14,blood,COVID-19;influenza;normal,blood;brain;intestine;kidney;liver;lung
de5416ef-bbfa-41f3-99d4-01a3554173f5,0,0,,,blood;brain;intestine;kidney;liver;lung
de916989-3523-4eed-a8e6-6999540f27d4,0,0,,,blood;brain;intestine;kidney;liver;lung
de94c504-4b58-4f42-b68d-74a8e4892f0e,0,0,,,blood;brain;intestine;kidney;liver;lung
de985818-285f-4f59-9dbd-d74968fddba3,0,0,,,blood;brain;intestine;kidney;liver;lung
dea1aa78-c0a2-413f-b375-f91cce49e4d0,0,0,,,blood;brain;intestine;kidney;liver;lung
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,225177,25,kidney,acute kidney failure;chronic kidney disease;normal,blood;brain;intestine;kidney;liver;lung
df1edb87-e512-43ae-b5f4-cb179cfc2bb4,0,0,,,blood;brain;intestine;kidney;liver;lung
df287f8d-f50d-4620-ab96-489d559e6adc,0,0,,,blood;brain;intestine;kidney;liver;lung
dfdf1ae2-d624-4004-9353-f18b902f6bca,0,0,,,blood;brain;intestine;kidney;liver;lung
e006d4e3-35fa-44b4-9981-09a66c4322e5,0,0,,,blood;brain;intestine;kidney;liver;lung
e04daea4-4412-45b5-989e-76a9be070a89,9409,39,blood;lung,normal,blood;brain;intestine;kidney;liver;lung
e0549fbf-cf9c-401a-b85f-6ba00d916e43,0,0,,,blood;brain;intestine;kidney;liver;lung
e067e5ca-e53e-485f-aa8e-efd5435229c8,0,0,,,blood;brain;intestine;kidney;liver;lung
e12eb8a9-5e8b-4b59-90c8-77d29a811c00,0,0,,,blood;brain;intestine;kidney;liver;lung
e1cc3162-6032-4e88-ad6b-57e8a65e0c55,0,0,,,blood;brain;intestine;kidney;liver;lung
e1f595f6-ba2c-495e-9bee-7056f116b1e4,0,0,,,blood;brain;intestine;kidney;liver;lung
e22482ee-19e8-40bc-9f6e-541dc3c82c20,0,0,,,blood;brain;intestine;kidney;liver;lung
e22c2ab4-c025-4804-b7a3-0b0ebd48c87a,0,0,,,blood;brain;intestine;kidney;liver;lung
e2808a6e-e2ea-41b9-b38c-4a08f1677f02,0,0,,,blood;brain;intestine;kidney;liver;lung
e2a325e2-5633-4950-ae46-ebff70979e3b,4683,1,brain,normal,blood;brain;intestine;kidney;liver;lung
e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,0,0,,,blood;brain;intestine;kidney;liver;lung
e347396c-a7ff-4691-9f7a-99a43555ca18,1241,4,liver,normal,blood;brain;intestine;kidney;liver;lung
e34f3f89-3a48-4173-a06a-9e9803f2e2b9,57855,1,brain,normal,blood;brain;intestine;kidney;liver;lung
e3a7e927-2632-4575-993d-d0905cd5da8b,0,0,,,blood;brain;intestine;kidney;liver;lung
e3cc5b85-62ec-4add-bee3-73c8fd11e59d,0,0,,,blood;brain;intestine;kidney;liver;lung
e3da8320-0b3c-4bae-ad55-a89eb59ca870,0,0,,,blood;brain;intestine;kidney;liver;lung
e3ed2ba4-edf5-40ac-8750-8a417ad1eefe,75104,14,liver,colorectal carcinoma || metastatic malignant neoplasm;normal,blood;brain;intestine;kidney;liver;lung
e404d417-56e4-40a5-b3c6-69e9f92d8cbd,0,0,,,blood;brain;intestine;kidney;liver;lung
e40c6272-af77-4a10-9385-62a398884f27,6444,9,intestine,colon sessile serrated adenoma/polyp;colorectal neoplasm;hyperplastic polyp;normal;tubulovillous adenoma,blood;brain;intestine;kidney;liver;lung
e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,0,0,,,blood;brain;intestine;kidney;liver;lung
e47a4c13-22ba-4c77-99bc-13f7d60af799,0,0,,,blood;brain;intestine;kidney;liver;lung
e47c65a8-7d2f-48b8-908e-04ea6505fa26,0,0,,,blood;brain;intestine;kidney;liver;lung
e4ddac12-f48f-4455-8e8d-c2a48a683437,0,0,,,blood;brain;intestine;kidney;liver;lung
e500acbf-f166-4c46-b290-f93506cf26d3,0,0,,,blood;brain;intestine;kidney;liver;lung
e51bae9a-c747-4b64-904a-4da7cda218ab,0,0,,,blood;brain;intestine;kidney;liver;lung
e522d2cd-7927-4e59-a4ed-064009569279,263917,38,blood,cytomegalovirus infection;normal,blood;brain;intestine;kidney;liver;lung
e5233a94-9e43-418c-8209-6f1400c31530,0,0,,,blood;brain;intestine;kidney;liver;lung
e595c979-c2de-4dad-8c02-8334a8e56de6,0,0,,,blood;brain;intestine;kidney;liver;lung
e59a4394-80db-42e4-85e6-8f0e59b81f42,0,0,,,blood;brain;intestine;kidney;liver;lung
e5b1115b-a486-49bb-bda3-8261822836e0,0,0,,,blood;brain;intestine;kidney;liver;lung
e5c63d94-593c-4338-a489-e1048599e751,0,0,,,blood;brain;intestine;kidney;liver;lung
e5f5d954-cf0e-4bd8-9346-8d1ddf15a08b,0,0,,,blood;brain;intestine;kidney;liver;lung
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,0,0,,,blood;brain;intestine;kidney;liver;lung
e6a11140-2545-46bc-929e-da243eed2cae,0,0,,,blood;brain;intestine;kidney;liver;lung
e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,0,0,,,blood;brain;intestine;kidney;liver;lung
e6b2ce27-681b-4409-a053-2681875936e5,0,0,,,blood;brain;intestine;kidney;liver;lung
e6dad530-418b-47f9-af6e-472e56a7b314,0,0,,,blood;brain;intestine;kidney;liver;lung
e73e4eb8-d5f3-47c3-b446-330f37d042da,0,0,,,blood;brain;intestine;kidney;liver;lung
e763ed0d-0e5a-4b8e-9514-6da3d9e47956,0,0,,,blood;brain;intestine;kidney;liver;lung
e7bd68ab-df49-44df-9b1e-8486114aeeb5,0,0,,,blood;brain;intestine;kidney;liver;lung
e7c5ba7e-4be0-4696-af50-a07d0dc7aac5,0,0,,,blood;brain;intestine;kidney;liver;lung
e84f2780-51e8-4cfa-8aa0-13bbfef677c7,152535,14,liver,normal,blood;brain;intestine;kidney;liver;lung
e8681d74-ac9e-4be5-be14-1cf1bbd54dd7,0,0,,,blood;brain;intestine;kidney;liver;lung
e871881f-b42d-4500-906d-0972a14ba47d,0,0,,,blood;brain;intestine;kidney;liver;lung
e8a11a27-9c47-4673-b65d-11b9cd6065e1,0,0,,,blood;brain;intestine;kidney;liver;lung
e8ac3386-31d4-48ba-aa70-1bae0cf020e7,0,0,,,blood;brain;intestine;kidney;liver;lung
e9175006-8978-4417-939f-819855eab80e,0,0,,,blood;brain;intestine;kidney;liver;lung
ea01c125-67a7-4bd3-a8b0-e1b53a011b7e,4636,4,kidney,Wilms tumor,blood;brain;intestine;kidney;liver;lung
ea15345a-4b48-46c0-b641-f338649ebf13,0,0,,,blood;brain;intestine;kidney;liver;lung
ea251de5-c764-4f7c-add0-8141b1061faf,0,0,,,blood;brain;intestine;kidney;liver;lung
ea426edb-4e86-4c53-ab17-5b952d94a31e,0,0,,,blood;brain;intestine;kidney;liver;lung
ea786a06-5855-48b7-80d7-0313a21a2044,4792,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
ea7b95cf-1967-4431-9ee8-ec85ff793360,0,0,,,blood;brain;intestine;kidney;liver;lung
ea95cdd5-cf7e-4d5d-a0bd-032776d32ae5,16319,1,brain,normal,blood;brain;intestine;kidney;liver;lung
eb499fd8-7000-419f-8854-926b9b61b11f,122445,46,lung,normal,blood;brain;intestine;kidney;liver;lung
ebc2e1ff-c8f9-466a-acf4-9d291afaf8b3,836148,17,blood,COVID-19;influenza;normal,blood;brain;intestine;kidney;liver;lung
ec062e17-ed4b-41a5-b13a-4712b6de5543,0,0,,,blood;brain;intestine;kidney;liver;lung
ec423499-4564-4ab4-a7c2-316c72788ead,0,0,,,blood;brain;intestine;kidney;liver;lung
ec6ceff8-c8bc-488d-b6bf-30df2fa92169,0,0,,,blood;brain;intestine;kidney;liver;lung
ec6ef004-5f30-4a40-b282-980cca20a561,0,0,,,blood;brain;intestine;kidney;liver;lung
ecce9688-66ea-4600-98f7-84aed7421c01,0,0,,,blood;brain;intestine;kidney;liver;lung
ecd9230d-c571-4dab-abd3-8b54c74833f0,0,0,,,blood;brain;intestine;kidney;liver;lung
ecf2e08e-2032-4a9e-b466-b65b395f4a02,0,0,,,blood;brain;intestine;kidney;liver;lung
ed11cc3e-2947-407c-883c-c53b043917c3,0,0,,,blood;brain;intestine;kidney;liver;lung
ed2b673b-0279-454a-998c-3eec361edf54,0,0,,,blood;brain;intestine;kidney;liver;lung
ed33c203-233a-476a-a56b-28da945fdd32,0,0,,,blood;brain;intestine;kidney;liver;lung
ed419b4e-db9b-40f1-8593-68fdf8dfb076,0,0,,,blood;brain;intestine;kidney;liver;lung
ed5d841d-6346-47d4-ab2f-7119ad7e3a35,161764,30,blood,normal,blood;brain;intestine;kidney;liver;lung
ed78c6b7-cb40-4ebc-b55f-40bc99ba1b5d,0,0,,,blood;brain;intestine;kidney;liver;lung
ed852810-a003-4386-9846-1638362cee39,0,0,,,blood;brain;intestine;kidney;liver;lung
ed880090-465d-4477-9d98-70838ca288e3,0,0,,,blood;brain;intestine;kidney;liver;lung
ed9e9f96-4f08-49d2-bef5-b2c29adf3edc,5696,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
edbfa04a-f1dd-496a-8237-df11d70621ca,0,0,,,blood;brain;intestine;kidney;liver;lung
edc8d3fe-153c-4e3d-8be0-2108d30f8d70,0,0,,,blood;brain;intestine;kidney;liver;lung
ee1058a5-40ef-4f3f-8020-5476d7787e1e,0,0,,,blood;brain;intestine;kidney;liver;lung
ee195b7d-184d-4dfa-9b1c-51a7e601ac11,0,0,,,blood;brain;intestine;kidney;liver;lung
eeacb0c1-2217-4cf6-b8ce-1f0fedf1b569,9337,8,blood,COVID-19,blood;brain;intestine;kidney;liver;lung
eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,0,0,,,blood;brain;intestine;kidney;liver;lung
